Col1,Col2,Col3,X,Y
Col1-0447,Col2-1141,Col3-024,43874.17724,45482.55431
Col1-0447,Col2-0979,Col3-024,17040.71917,10595.33827
Col1-0447,Col2-1180,Col3-009,5005.748268,8515.197781
Col1-0447,Col2-1000,Col3-009,54180.14372,56314.97991
Col1-0447,Col2-0504,Col3-269,13836.58009,29803.64594
Col1-0447,Col2-0504,Col3-251,90821.85856,63018.00531
Col1-0448,Col2-0122,Col3-529,16518.43181,35582.13143
Col1-0448,Col2-0109,Col3-738,68142.04278,23938.1504
Col1-0449,Col2-0002,Col3-792,17048.835,75568.43881
Col1-0449,Col2-0264,Col3-793,71941.19887,56317.73177
Col1-0450,Col2-0002,Col3-794,112104.8164,45437.311
Col1-0450,Col2-0264,Col3-795,95660.55513,7780.372646
Col1-0451,Col2-0002,Col3-796,72421.02473,37177.57514
Col1-0451,Col2-0264,Col3-234,98948.41688,35756.45155
Col1-0452,Col2-0002,Col3-797,12855.5403,2185.974935
Col1-0452,Col2-0264,Col3-235,96750.81489,57158.14803
Col1-0453,Col2-1181,Col3-009,65701.70884,14742.93997
Col1-0453,Col2-0122,Col3-189,71545.52434,15835.88549
Col1-0454,Col2-0122,Col3-514,119967.9611,38448.43017
Col1-0454,Col2-1182,Col3-271,113976.6182,69941.50089
Col1-0455,Col2-0002,Col3-798,34103.00039,67334.90821
Col1-0455,Col2-0264,Col3-728,95193.66359,40836.45203
Col1-0456,Col2-0002,Col3-799,31418.36773,38799.81658
Col1-0456,Col2-0264,Col3-283,120974.5033,25274.05154
Col1-0457,Col2-0002,Col3-800,14161.2911,51236.78984
Col1-0457,Col2-0264,Col3-741,68715.61324,68313.48065
Col1-0458,Col2-0002,Col3-801,16908.40919,14.95566609
Col1-0458,Col2-0264,Col3-261,10207.59448,49509.50954
Col1-0459,Col2-0002,Col3-802,51422.95325,3942.392326
Col1-0459,Col2-0264,Col3-747,102683.7003,8603.49474
Col1-0460,Col2-0002,Col3-803,41725.21809,8564.053503
Col1-0460,Col2-0264,Col3-236,93713.14142,45216.62779
Col1-0461,Col2-0002,Col3-804,44539.48338,77397.41238
Col1-0461,Col2-0264,Col3-731,121558.2732,6841.026421
Col1-0462,Col2-0002,Col3-805,27922.30604,9895.412527
Col1-0462,Col2-0264,Col3-262,95414.75419,10241.897
Col1-0463,Col2-0002,Col3-806,98176.30737,74553.14984
Col1-0463,Col2-0264,Col3-521,48585.85746,6749.113002
Col1-0464,Col2-0002,Col3-807,82190.53294,36829.91121
Col1-0464,Col2-0264,Col3-260,116585.1258,76371.94307
Col1-0465,Col2-0002,Col3-808,113076.8507,27853.7429
Col1-0465,Col2-0264,Col3-809,41567.38258,40110.52586
Col1-0466,Col2-0002,Col3-810,98231.27569,45392.46696
Col1-0466,Col2-0264,Col3-264,119607.6453,43972.98628
Col1-0467,Col2-0002,Col3-811,52152.94817,54490.80774
Col1-0467,Col2-0122,Col3-739,109889.4116,28127.58087
Col1-0468,Col2-1138,Col3-009,14400.75715,73081.07995
Col1-0468,Col2-0002,Col3-812,23322.81817,31099.50957
Col1-0469,Col2-0109,Col3-167,41920.82138,55075.7684
Col1-0469,Col2-0110,Col3-176,29439.58501,71674.63812
Col1-0470,Col2-0109,Col3-316,65110.01278,63885.98337
Col1-0470,Col2-0110,Col3-276,17198.55819,57637.92902
Col1-0442,Col2-0002,Col3-813,21004.04291,1133.40537
Col1-0442,Col2-0122,Col3-196,57829.66015,31307.29511
Col1-0471,Col2-0109,Col3-176,69745.81811,12259.57785
Col1-0471,Col2-1183,Col3-024,10760.83477,4704.388118
Col1-0472,Col2-1184,Col3-009,91319.4215,8670.228494
Col1-0472,Col2-0109,Col3-178,86913.04546,26145.99369
Col1-0473,Col2-1137,Col3-024,22840.90641,29038.03375
Col1-0473,Col2-0002,Col3-814,33771.09637,10757.70131
Col1-0474,Col2-1185,Col3-009,33254.72421,27380.68173
Col1-0474,Col2-0122,Col3-525,26494.85096,30030.82579
Col1-0475,Col2-0682,Col3-024,120025.8564,51297.86126
Col1-0475,Col2-0002,Col3-815,7375.601016,36297.80844
Col1-0476,Col2-0109,Col3-277,18167.9909,12474.64439
Col1-0476,Col2-0002,Col3-816,107157.0565,15862.86609
Col1-0477,Col2-0109,Col3-517,35814.88061,14126.09347
Col1-0477,Col2-0002,Col3-817,43967.34089,18880.43324
Col1-0478,Col2-1186,Col3-009,19408.57451,75301.40936
Col1-0478,Col2-0122,Col3-524,69616.58634,39241.77054
Col1-0479,Col2-0122,Col3-517,67177.88861,17182.74221
Col1-0479,Col2-0109,Col3-739,122.9496119,6825.118621
Col1-0480,Col2-0002,Col3-818,20443.47898,47246.90967
Col1-0480,Col2-0264,Col3-267,97032.69803,9029.648128
Col1-0481,Col2-1133,Col3-009,97843.51899,68381.12391
Col1-0481,Col2-0002,Col3-819,123784.5365,30790.53822
Col1-0482,Col2-0109,Col3-197,47731.41929,13508.44224
Col1-0482,Col2-1187,Col3-009,42168.58494,39501.44923
Col1-0483,Col2-0892,Col3-024,54015.51565,41570.01488
Col1-0483,Col2-0412,Col3-011,39247.28334,49940.72736
Col1-0483,Col2-0413,Col3-011,35228.07359,55872.69742
Col1-0483,Col2-0109,Col3-026,96294.44328,61539.52207
Col1-0484,Col2-0321,Col3-024,118226.4823,31663.69862
Col1-0484,Col2-0109,Col3-027,17496.1454,4671.412422
Col1-0485,Col2-1132,Col3-009,11330.00942,38672.93252
Col1-0485,Col2-0002,Col3-820,68539.42683,10165.26325
Col1-0486,Col2-1188,Col3-024,51298.86866,44655.56549
Col1-0486,Col2-0109,Col3-180,94755.26229,39940.9781
Col1-0487,Col2-0254,Col3-120,49668.63591,42737.89065
Col1-0487,Col2-0254,Col3-256,443.4421022,14847.91687
Col1-0487,Col2-0322,Col3-010,74493.57238,49701.44975
Col1-0487,Col2-0908,Col3-009,118082.3681,56259.75162
Col1-0487,Col2-1189,Col3-024,104809.0773,69187.16229
Col1-0488,Col2-0109,Col3-182,33440.96518,257.1053559
Col1-0488,Col2-1190,Col3-024,56584.05932,71819.63903
Col1-0489,Col2-0109,Col3-276,4083.953532,17054.24804
Col1-0489,Col2-1191,Col3-024,114217.1374,72275.87348
Col1-0490,Col2-0109,Col3-192,110306.462,65965.17212
Col1-0490,Col2-1192,Col3-024,37035.077,64725.76972
Col1-0491,Col2-0109,Col3-191,35213.26931,2104.15356
Col1-0491,Col2-1193,Col3-024,114893.3237,2394.930277
Col1-0492,Col2-1194,Col3-755,5935.996022,57331.47566
Col1-0492,Col2-1195,Col3-312,31488.74398,42196.99038
Col1-0492,Col2-0205,Col3-179,23138.13869,75237.77537
Col1-0492,Col2-1044,Col3-312,104055.979,15922.94762
Col1-0492,Col2-1196,Col3-024,30140.21915,64237.49128
Col1-0493,Col2-1197,Col3-024,61977.97208,74374.89438
Col1-0493,Col2-1044,Col3-024,4500.094244,38493.94628
Col1-0494,Col2-1198,Col3-024,39176.28067,79108.94645
Col1-0494,Col2-1044,Col3-288,81972.75458,26293.15062
Col1-0495,Col2-0422,Col3-010,121300.8701,37137.10466
Col1-0495,Col2-0470,Col3-026,77729.53433,66956.94036
Col1-0495,Col2-1194,Col3-318,5265.603327,31621.0514
Col1-0495,Col2-0491,Col3-024,108142.6645,4188.5225
Col1-0495,Col2-1199,Col3-312,37857.70494,63751.85809
Col1-0495,Col2-0205,Col3-182,74322.13817,16338.37123
Col1-0495,Col2-1200,Col3-024,55062.9972,20848.24736
Col1-0496,Col2-1106,Col3-249,492.0283934,37583.15692
Col1-0496,Col2-1201,Col3-024,10288.18853,14954.84319
Col1-0496,Col2-1202,Col3-024,36259.45336,49577.21506
Col1-0496,Col2-0021,Col3-047,27240.84411,44900.80422
Col1-0497,Col2-1108,Col3-249,85089.22934,47316.59205
Col1-0497,Col2-1171,Col3-024,38139.77585,21572.68892
Col1-0497,Col2-0021,Col3-043,46034.22787,4361.771534
Col1-0497,Col2-0031,Col3-043,28845.53617,40640.48878
Col1-0498,Col2-1112,Col3-010,105049.2335,59275.00367
Col1-0498,Col2-0021,Col3-045,2.714242001,29200.17496
Col1-0499,Col2-0437,Col3-024,64048.64549,6469.57675
Col1-0499,Col2-0021,Col3-821,45411.81401,51217.37001
Col1-0500,Col2-1110,Col3-249,49828.67271,64553.44482
Col1-0500,Col2-1169,Col3-024,63005.9031,1134.474193
Col1-0500,Col2-0021,Col3-044,55235.81378,38092.52532
Col1-0500,Col2-0031,Col3-044,108538.8275,62878.53311
Col1-0501,Col2-0438,Col3-010,6680.047689,63885.35216
Col1-0501,Col2-1203,Col3-009,15889.59532,6254.824429
Col1-0501,Col2-0021,Col3-410,68571.59533,7973.006663
Col1-0501,Col2-0021,Col3-323,117712.7252,37845.26954
Col1-0502,Col2-0109,Col3-514,115898.5765,42969.62326
Col1-0502,Col2-1204,Col3-024,68207.27596,63967.43866
Col1-0503,Col2-1201,Col3-009,1418.985655,70835.95641
Col1-0503,Col2-0494,Col3-011,20898.95287,52628.98622
Col1-0503,Col2-0495,Col3-011,109954.5118,68128.97919
Col1-0503,Col2-0503,Col3-011,36289.21515,41593.29502
Col1-0503,Col2-0781,Col3-011,26180.55601,78768.69075
Col1-0503,Col2-0782,Col3-011,22244.64061,27819.90245
Col1-0503,Col2-0783,Col3-011,26319.35333,48885.38639
Col1-0503,Col2-0786,Col3-011,114814.567,51551.9275
Col1-0503,Col2-1161,Col3-009,112408.2663,14575.46876
Col1-0503,Col2-1163,Col3-009,85361.65417,48923.08185
Col1-0503,Col2-1205,Col3-024,19158.37392,12979.75132
Col1-0503,Col2-0021,Col3-439,117283.7671,53992.14971
Col1-0504,Col2-1202,Col3-009,89041.10424,71525.46598
Col1-0504,Col2-0117,Col3-316,16516.95166,5347.708933
Col1-0505,Col2-1109,Col3-249,49844.83535,6766.154192
Col1-0505,Col2-1168,Col3-024,16687.04873,49974.68618
Col1-0505,Col2-0021,Col3-050,25488.33485,35174.37403
Col1-0505,Col2-0031,Col3-050,25724.46291,34554.29002
Col1-0506,Col2-1107,Col3-249,13509.50611,35898.64432
Col1-0506,Col2-1170,Col3-024,106965.4761,63997.78625
Col1-0506,Col2-1205,Col3-009,93162.12621,2531.95779
Col1-0506,Col2-0021,Col3-048,95422.31841,3385.430264
Col1-0507,Col2-0122,Col3-822,109028.066,36518.01981
Col1-0507,Col2-1182,Col3-258,20240.66357,22013.09699
Col1-0508,Col2-0122,Col3-180,47580.00976,51989.30497
Col1-0508,Col2-1182,Col3-270,70792.57249,44047.60666
Col1-0509,Col2-0122,Col3-167,9000.398506,34560.82156
Col1-0509,Col2-1182,Col3-250,123988.4826,7978.386441
Col1-0510,Col2-1206,Col3-249,121748.1506,62888.21493
Col1-0510,Col2-0115,Col3-181,9297.958515,30757.16511
Col1-0510,Col2-1207,Col3-009,43315.39754,74301.18196
Col1-0510,Col2-1208,Col3-249,73231.44944,79222.45629
Col1-0510,Col2-1209,Col3-249,99542.07903,47074.2496
Col1-0510,Col2-1210,Col3-249,61954.3852,10891.58353
Col1-0511,Col2-1211,Col3-024,8810.312058,8282.129697
Col1-0511,Col2-0122,Col3-188,31872.37839,78099.64198
Col1-0512,Col2-0364,Col3-171,21829.36085,73434.62561
Col1-0512,Col2-1212,Col3-024,106442.5085,7998.053716
Col1-0513,Col2-0257,Col3-251,122516.6881,60792.1782
Col1-0513,Col2-0988,Col3-009,36476.74973,8006.539819
Col1-0513,Col2-1213,Col3-024,108905.4732,47442.76663
Col1-0514,Col2-0256,Col3-268,100644.4909,34702.41624
Col1-0514,Col2-0991,Col3-024,12928.24706,58456.71133
Col1-0514,Col2-1214,Col3-009,80764.33243,49281.96729
Col1-0515,Col2-0122,Col3-172,14174.30392,23106.41493
Col1-0515,Col2-1182,Col3-257,43679.75496,42159.11639
Col1-0516,Col2-0256,Col3-251,88754.28993,48860.97256
Col1-0516,Col2-0989,Col3-024,43506.68963,49185.44809
Col1-0516,Col2-1211,Col3-009,706.0716869,27305.20448
Col1-0517,Col2-1182,Col3-251,72096.47776,60043.58286
Col1-0517,Col2-0454,Col3-024,13515.96348,35354.8191
Col1-0517,Col2-1182,Col3-261,41122.00743,35438.08864
Col1-0518,Col2-0446,Col3-009,52056.47416,50178.62445
Col1-0518,Col2-1215,Col3-288,122100.6394,59624.606
Col1-0519,Col2-0363,Col3-171,62274.04626,15749.03722
Col1-0519,Col2-1204,Col3-009,105814.8415,27237.1865
Col1-0520,Col2-0992,Col3-009,21517.37576,7933.046432
Col1-0520,Col2-1216,Col3-009,41528.94259,15194.72022
Col1-0520,Col2-0122,Col3-823,45884.58786,67283.50509
Col1-0521,Col2-0395,Col3-011,54437.35181,543.8210163
Col1-0521,Col2-0405,Col3-011,109109.3953,68205.28824
Col1-0521,Col2-0460,Col3-011,68791.7822,27191.37299
Col1-0521,Col2-0461,Col3-011,71511.40111,42051.50087
Col1-0521,Col2-0122,Col3-824,56887.73852,54521.18919
Col1-0521,Col2-0122,Col3-825,66056.11923,71017.1317
Col1-0522,Col2-0256,Col3-250,115234.8435,19560.43055
Col1-0522,Col2-0994,Col3-024,60760.25614,2647.215979
Col1-0522,Col2-1217,Col3-009,91049.61245,39204.42271
Col1-0523,Col2-1218,Col3-009,109557.9994,17582.17142
Col1-0523,Col2-0122,Col3-826,101634.4379,44781.79031
Col1-0524,Col2-0122,Col3-827,37868.78175,48684.44648
Col1-0524,Col2-1182,Col3-260,38340.81104,1897.791232
Col1-0525,Col2-0122,Col3-178,47770.38675,22093.02524
Col1-0525,Col2-1182,Col3-444,84427.07197,1383.580105
Col1-0526,Col2-0257,Col3-269,21139.48581,4670.743495
Col1-0526,Col2-0986,Col3-009,92464.31012,48178.28999
Col1-0526,Col2-1186,Col3-024,46648.55362,9034.483375
Col1-0527,Col2-1213,Col3-009,67700.6767,23214.75438
Col1-0527,Col2-0122,Col3-190,7824.285418,23597.49304
Col1-0528,Col2-0122,Col3-012,53376.6916,38779.82143
Col1-0528,Col2-1182,Col3-259,90823.83605,77526.93767
Col1-0529,Col2-1219,Col3-009,20653.87138,36292.53181
Col1-0529,Col2-0122,Col3-828,59446.93712,38423.07998
Col1-0530,Col2-0257,Col3-250,107348.43,62469.40118
Col1-0530,Col2-0985,Col3-009,18092.57972,18440.14736
Col1-0530,Col2-1181,Col3-024,105036.0282,67061.02643
Col1-0531,Col2-0476,Col3-176,21704.13412,44586.57761
Col1-0531,Col2-0122,Col3-829,3703.209658,7673.086533
Col1-0532,Col2-0476,Col3-276,35169.87859,72218.59062
Col1-0532,Col2-0122,Col3-830,14812.87115,10890.93958
Col1-0533,Col2-0122,Col3-831,67518.87963,77835.36169
Col1-0533,Col2-1182,Col3-520,66143.95707,37099.01447
Col1-0534,Col2-0257,Col3-268,68967.87402,28485.07404
Col1-0534,Col2-0987,Col3-009,41474.96865,56815.26774
Col1-0534,Col2-1185,Col3-024,26850.38085,28850.09736
Col1-0535,Col2-1214,Col3-024,28394.0041,51901.5842
Col1-0535,Col2-0122,Col3-314,123161.7106,77791.26232
Col1-0536,Col2-1212,Col3-009,84658.27416,16657.0208
Col1-0536,Col2-0109,Col3-515,63663.64965,45286.30999
Col1-0537,Col2-0256,Col3-269,65137.08063,52030.99674
Col1-0537,Col2-0990,Col3-024,64993.2575,3170.651309
Col1-0537,Col2-1220,Col3-009,29808.02715,76257.10134
Col1-0538,Col2-1221,Col3-009,77941.00911,32929.69722
Col1-0538,Col2-0122,Col3-832,87040.06476,23347.93839
Col1-0539,Col2-1222,Col3-009,112045.6217,63973.38852
Col1-0539,Col2-0122,Col3-833,62815.18847,26497.00411
Col1-0540,Col2-1217,Col3-024,13927.75449,12507.12644
Col1-0540,Col2-0122,Col3-834,106468.1485,27772.0947
Col1-0541,Col2-1223,Col3-009,35317.2907,16420.43752
Col1-0541,Col2-0122,Col3-835,61269.40545,40993.99139
Col1-0542,Col2-0462,Col3-027,63894.3419,49054.44703
Col1-0542,Col2-0997,Col3-009,7891.537244,60385.88237
Col1-0542,Col2-0122,Col3-836,122636.4758,66846.80388
Col1-0543,Col2-1224,Col3-009,24130.89456,45981.62346
Col1-0543,Col2-0122,Col3-837,70499.82402,43048.35853
Col1-0544,Col2-1220,Col3-024,19361.39873,42790.84938
Col1-0544,Col2-0122,Col3-838,62.08425218,24402.14999
#N/A,Col2-0109,Col3-187,81304.67016,1143.114344
#N/A,Col2-1225,Col3-009,23415.84303,70928.42154
#N/A,Col2-0907,Col3-009,69675.04692,54110.68432
#N/A,Col2-1226,Col3-024,122223.3563,1057.634998
Col1-0546,Col2-0999,Col3-009,6389.874515,54645.6964
Col1-0546,Col2-1227,Col3-009,21918.98863,28681.56362
Col1-0546,Col2-0122,Col3-839,7960.757985,64495.87999
Col1-0547,Col2-0998,Col3-009,122478.1726,43515.13705
Col1-0547,Col2-1228,Col3-009,88416.04283,24618.97219
Col1-0547,Col2-0122,Col3-840,120217.9503,13335.84389
Col1-0548,Col2-1229,Col3-009,56922.14439,49874.30158
Col1-0548,Col2-0122,Col3-841,107647.3702,5559.237134
Col1-0549,Col2-1230,Col3-024,60309.27567,1761.298526
Col1-0549,Col2-0109,Col3-555,25017.03447,44674.96553
Col1-0550,Col2-0462,Col3-181,48934.36529,10699.62398
Col1-0550,Col2-0122,Col3-182,39820.17184,71886.86529
Col1-0551,Col2-0462,Col3-026,3860.861391,60333.88943
Col1-0551,Col2-0122,Col3-171,18315.24155,2204.181629
Col1-0552,Col2-0462,Col3-182,87634.65266,57982.23082
Col1-0552,Col2-0122,Col3-026,34664.73757,52797.49101
#N/A,Col2-0995,Col3-009,34961.51883,11883.67715
#N/A,Col2-0462,Col3-171,39511.06524,63416.78568
#N/A,Col2-0122,Col3-842,4265.884477,12550.64489
Col1-0554,Col2-1231,Col3-024,103869.9947,13622.53615
Col1-0554,Col2-0993,Col3-009,70700.33191,60753.73611
Col1-0554,Col2-0403,Col3-011,22159.9146,21035.59954
Col1-0554,Col2-0122,Col3-181,65748.29337,58550.01098
Col1-0555,Col2-0462,Col3-180,19818.58327,40047.49196
Col1-0555,Col2-0996,Col3-024,33900.72856,37223.32326
Col1-0555,Col2-0122,Col3-843,35825.66068,35512.62516
Col1-0556,Col2-0122,Col3-369,40584.51747,55847.62405
Col1-0556,Col2-1182,Col3-269,79878.03756,950.7578129
Col1-0557,Col2-1231,Col3-009,56886.50622,4332.660657
Col1-0557,Col2-0402,Col3-011,6589.847725,17050.10117
Col1-0557,Col2-0122,Col3-276,75179.34541,33011.83964
Col1-0558,Col2-1232,Col3-009,45725.40276,6038.609682
Col1-0558,Col2-0109,Col3-735,99614.89587,49922.13926
Col1-0559,Col2-0109,Col3-193,93373.33235,39378.61049
Col1-0559,Col2-0911,Col3-009,4028.695935,67356.2024
Col1-0559,Col2-1233,Col3-024,87835.77611,31004.78095
Col1-0560,Col2-0109,Col3-194,41721.32227,66911.7769
Col1-0560,Col2-1234,Col3-024,122822.5246,26387.40754
Col1-0561,Col2-0110,Col3-179,123012.1561,20231.84859
Col1-0561,Col2-0260,Col3-251,94706.58267,4678.895184
Col1-0562,Col2-0109,Col3-479,38152.81059,60456.54364
Col1-0562,Col2-1235,Col3-009,23253.1021,50080.8
Col1-0563,Col2-0260,Col3-269,40981.51632,15996.20973
Col1-0563,Col2-0110,Col3-181,69033.20413,39468.32027
Col1-0564,Col2-1236,Col3-269,80966.48787,14954.1203
Col1-0564,Col2-1236,Col3-250,73372.85735,36675.59528
Col1-0564,Col2-1237,Col3-024,71398.521,40609.20467
Col1-0564,Col2-1238,Col3-026,15694.79313,33558.03502
Col1-0564,Col2-1239,Col3-182,95190.13406,40484.12034
Col1-0565,Col2-1236,Col3-251,43558.69917,40270.02232
Col1-0565,Col2-1236,Col3-268,33469.32999,30666.38551
Col1-0565,Col2-1240,Col3-024,43190.89794,13529.88249
Col1-0565,Col2-1239,Col3-026,107790.8287,31012.43924
Col1-0566,Col2-0427,Col3-010,77957.26036,17158.0322
Col1-0566,Col2-0428,Col3-024,107330.1862,40738.8015
Col1-0567,Col2-0470,Col3-182,15303.38815,72657.28976
Col1-0567,Col2-1241,Col3-010,19460.01547,3974.867522
Col1-0567,Col2-1238,Col3-171,13799.25363,73079.16328
Col1-0568,Col2-1216,Col3-024,17015.07761,29582.50369
Col1-0568,Col2-0573,Col3-012,97005.49074,16825.28524
Col1-0569,Col2-0453,Col3-710,74659.6642,38553.162
Col1-0569,Col2-1215,Col3-024,101675.5023,27297.66048
Col1-0570,Col2-1229,Col3-024,13862.02726,11774.24403
Col1-0570,Col2-0573,Col3-181,98962.06407,26641.84148
Col1-0571,Col2-1227,Col3-024,21874.38808,79823.38268
Col1-0571,Col2-0573,Col3-171,54930.16314,61671.26898
Col1-0572,Col2-0453,Col3-178,6797.457493,19938.11484
Col1-0572,Col2-1242,Col3-024,72815.13151,34001.41453
Col1-0573,Col2-0453,Col3-369,20834.60669,11161.49347
Col1-0573,Col2-1243,Col3-024,70682.81375,23288.84879
Col1-0574,Col2-0453,Col3-167,19430.9608,69960.99392
Col1-0574,Col2-1244,Col3-024,124208.6272,52950.02822
Col1-0575,Col2-0473,Col3-009,53397.13311,10239.55316
Col1-0575,Col2-1245,Col3-288,4877.271949,57920.83096
Col1-0576,Col2-0474,Col3-009,72069.50175,54615.01165
Col1-0576,Col2-1246,Col3-288,28938.31874,8950.325282
Col1-0577,Col2-0448,Col3-009,12714.04579,74136.27385
Col1-0577,Col2-1247,Col3-288,59257.27531,23037.52158
Col1-0578,Col2-0453,Col3-172,7049.644595,76131.94331
Col1-0578,Col2-1245,Col3-024,23746.01849,8253.031306
Col1-0579,Col2-1180,Col3-024,118448.2213,46368.63271
Col1-0579,Col2-0573,Col3-176,73326.04383,79629.39747
Col1-0580,Col2-0453,Col3-183,116547.0087,23435.05424
Col1-0580,Col2-1248,Col3-024,104054.1612,77930.89865
Col1-0581,Col2-0453,Col3-316,33012.09823,55054.80855
Col1-0581,Col2-1247,Col3-024,81800.02445,64673.64272
Col1-0582,Col2-0453,Col3-177,86159.27367,46017.45661
Col1-0582,Col2-1246,Col3-024,71730.93424,64533.28234
Col1-0583,Col2-0455,Col3-024,76363.54039,4208.243321
Col1-0583,Col2-0456,Col3-011,23629.56618,47270.15111
Col1-0584,Col2-0449,Col3-009,92685.07033,47311.55739
Col1-0584,Col2-1244,Col3-288,79901.51519,19261.47949
Col1-0585,Col2-0450,Col3-009,3194.702393,68614.19937
Col1-0585,Col2-1243,Col3-288,35265.30351,68322.18213
Col1-0586,Col2-0475,Col3-009,119551.6728,5184.95791
Col1-0586,Col2-1242,Col3-288,42375.26583,22911.11709
Col1-0587,Col2-0447,Col3-009,71051.40889,79057.97941
Col1-0587,Col2-1248,Col3-288,105895.9809,33906.74465
Col1-0588,Col2-1228,Col3-024,80677.1811,65643.307
Col1-0588,Col2-0573,Col3-026,69325.64653,54971.85024
Col1-0589,Col2-1249,Col3-009,13402.90299,24439.33378
Col1-0589,Col2-0122,Col3-844,92715.3169,35011.20483
Col1-0590,Col2-1250,Col3-009,38424.09976,71288.67963
Col1-0590,Col2-0122,Col3-845,123422.8061,72110.46337
Col1-0591,Col2-0464,Col3-010,12469.88113,42019.08875
Col1-0591,Col2-0465,Col3-009,76137.56613,29037.05141
Col1-0592,Col2-0261,Col3-269,70901.08375,26472.88241
Col1-0592,Col2-0476,Col3-181,2127.677701,17518.64835
Col1-0593,Col2-0261,Col3-251,25786.60932,14134.73713
Col1-0593,Col2-0476,Col3-179,120823.7744,41615.7195
Col1-0594,Col2-0470,Col3-027,114842.8208,32988.56283
Col1-0594,Col2-1241,Col3-011,11983.67127,69397.32052
Col1-0594,Col2-1238,Col3-027,108928.7435,41934.99108
Col1-0595,Col2-1014,Col3-009,42170.96509,43595.4422
Col1-0595,Col2-0571,Col3-176,62175.18423,19590.1456
Col1-0595,Col2-0206,Col3-014,104291.9487,71227.72633
Col1-0596,Col2-1013,Col3-009,1669.853623,68499.59582
Col1-0596,Col2-0571,Col3-181,3603.480381,18984.61707
Col1-0596,Col2-0206,Col3-005,19330.22985,19538.42025
Col1-0597,Col2-1237,Col3-009,61842.67985,18594.49611
Col1-0597,Col2-1238,Col3-182,6228.826793,79322.70398
Col1-0597,Col2-1240,Col3-009,64451.58703,78323.81603
Col1-0598,Col2-0471,Col3-009,114298.0913,30934.51164
Col1-0598,Col2-0472,Col3-010,48876.73664,17562.04467
Col1-0599,Col2-1251,Col3-009,39407.87015,41136.71746
Col1-0599,Col2-0382,Col3-179,38599.3445,23799.61196
Col1-0599,Col2-0093,Col3-486,95912.25635,75974.35729
Col1-0600,Col2-0105,Col3-176,49145.16393,76776.92054
Col1-0600,Col2-0105,Col3-178,111816.8396,23891.16022
Col1-0600,Col2-0105,Col3-369,103726.7877,39691.30202
Col1-0600,Col2-0105,Col3-167,77059.34228,41530.74301
Col1-0600,Col2-0105,Col3-316,61421.35203,54713.35619
Col1-0600,Col2-0105,Col3-183,5605.161412,9149.228196
Col1-0600,Col2-0105,Col3-710,91402.94108,23048.05353
Col1-0600,Col2-0105,Col3-277,80192.17127,56724.53426
Col1-0600,Col2-0105,Col3-314,7010.152796,37675.92658
Col1-0601,Col2-0565,Col3-010,32884.05481,35635.46762
Col1-0601,Col2-0567,Col3-010,13741.27992,56184.55716
Col1-0601,Col2-0569,Col3-011,97074.11488,28762.96285
Col1-0601,Col2-0013,Col3-011,25540.30862,22105.61676
Col1-0601,Col2-0105,Col3-185,1717.317356,71905.37914
